Reef_ID,Nick_ID,LAT,LON,UNIQUE_ID,LABEL_ID,GBR_NAME,OldReefName,AREA_DESCR,Shelf_position,AIMS_sector,Reference_Area_km2,Geom_2D_Area_km2,GeomCH_2D_Area_km2,Geom_3D_Area_km2,GeomCH_3D_Area_km2
298,167,-11.8489,142.8756,11149100104,11-149,U/N Reef,U/N Reef (11-149),Far Northern,1,1,11.672538754,11.1531,2.98502,11.4229,3.087
299,153,-11.8431,142.9387,11150100104,11-150,U/N Reef,U/N Reef (11-150),Far Northern,1,1,0.274360644409,0.075348,0.051828,0.10207,0.06886
300,154,-11.8619,142.9936,11151100104,11-151,U/N Reef,U/N Reef (11-151),Far Northern,1,1,0.623816052189,0.009279,0.008112,0.014275,0.01216
301,167,-11.8799,142.9126,11152100104,11-152,U/N Reef,U/N Reef (11-152),Far Northern,1,1,5.46690702702,4.739418,1.649417,4.86877,1.72
302,154,-11.8844,142.9704,11153100104,11-153,U/N Reef,U/N Reef (11-153),Far Northern,1,1,0.192063960591,0.025742,0.013775,0.036104,0.01901
303,121,-11.5183,143.0818,11154100104,11-154,U/N Reef,U/N Reef (11-154),Far Northern,1,1,2.37159602483,2.344949,0.899447,3.21468,1.445
304,121,-11.5316,143.1779,11155100104,11-155,U/N Reef,U/N Reef (11-155),Far Northern,1,1,31.7893775449,30.58876,2.625237,36.531,4.638
305,126,-11.5504,143.0168,11156100104,11-156,Wizard Reef,Wizard Reef (11-156),Far Northern,1,1,21.5485446275,21.510454,5.390766,24.91953,7.8791
306,154,-11.789,143.0855,11169100104,11-169,Bird Islands Reef (South),Bird Islands Reef (South) (11-169),Far Northern,1,1,0.757332459353,0.734526,0.707382,1.829386,1.714403
307,155,-11.8041,143.2461,11170100104,11-170,Chimmo Shoal,Chimmo Shoal (11-170),Far Northern,1,1,0.174045422145,0.164144,0.104521343365757,0.27809,0.212712542646059
308,155,-11.8019,143.265,11171100104,11-171,Guthray Reef,Guthray Reef (11-171),Far Northern,1,1,1.31975222931,0.894845,0.31355,2.36105,0.6766
309,154,-11.8071,143.0093,11172100104,11-172,U/N Reef,U/N Reef (11-172),Far Northern,1,1,0.159767764283,0.159767764283,0.101803738959574,0.931191813955056,0.677491504244065
310,168,-11.8235,143.3696,11173100104,11-173,Cockburn Reef,Cockburn Reef (11-173),Far Northern,1,1,293.939244557,183.418309,10.673762,214.796321,17.333955
311,178,-11.8644,143.2856,11174100104,11-174,Magra Reef,Magra Reef (11-174),Far Northern,1,1,3.34960915867,2.501908,1.789609,5.4237,3.398
312,178,-11.874,143.2971,11175100104,11-175,U/N Reef,U/N Reef (11-175),Far Northern,1,1,0.649514476618,0.47916,0.069549,1.43363,0.23954
313,184,-11.8952,143.1073,11176100104,11-176,Rodney Reef,Rodney Reef (11-176),Far Northern,1,1,2.09794285663,1.393759,1.090161,1.513,1.191
314,184,-11.9064,143.1291,11177100104,11-177,U/N Reef,U/N Reef (11-177),Far Northern,1,1,0.785756427889,0.380812,0.289057,0.450859,0.329435
